Word,Count
<returns>`Set&lt;Arr&lt;A&gt;&gt;`</returns>,2
Which,2
Base,2
`TryOptionAsync&lt;Try&lt;A&gt;&gt;`</returns>,2
Compose,2
structs,2
<returns>`Arr&lt;Seq&lt;B&gt;&gt;`</returns>,2
`IEnumerable&lt;Task&lt;A&gt;&gt;`</returns>,2
unification,2
`Seq&lt;OptionUnsafe&lt;B&gt;&gt;`,2
`A`,2
mechanism,2
\name="\A"\>Wrapped\,2
Nothing,2
<returns>OptionAsync<T>,2
j,2
<returns>`Try&lt;TryOption&lt;A&gt;&gt;`</returns>,2
mb;,2
normally,2
`Task&lt;Option&lt;A&gt;&gt;`</returns>,2
`Output`,2
appropriately,2
<returns>`Lst&lt;Option&lt;A&gt;&gt;`</returns>,2
negate,2
`TryOptionAsync&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
`Try&lt;OptionUnsafe&lt;B&gt;&gt;`,2
Degrees,2
enumerated,2
stating,2
`OptionAsync&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
`Set&lt;Lst&lt;B&gt;&gt;`,2
output</typeparam>,2
\expressions,\,2
(`None`,2
\Subtractable,\,2
memoize</param>,2
`R`,2
\Set,\,2
Although,2
`Arr&lt;Set&lt;B&gt;&gt;`,2
<returns>`Set&lt;HashSet&lt;A&gt;&gt;`</returns>,2
<returns>`Lst&lt;Option&lt;B&gt;&gt;`</returns>,2
`bool`,2
\Indeed,\,2
saves,2
<returns>`OptionUnsafe&lt;Lst&lt;A&gt;&gt;`</returns>,2
<returns>`OptionAsync&lt;TryOptionAsync&lt;B&gt;&gt;`</returns>,2
<returns>`Arr&lt;OptionUnsafe&lt;A&gt;&gt;`</returns>,2
#64,2
`0`,2
`Option&lt;IEnumerable&lt;B&gt;&gt;`,2
USE,2
<returns>`Try&lt;Try&lt;A&gt;&gt;`</returns>,2
`Option&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
`SUCCESS`,2
<returns>`Set&lt;TryOption&lt;A&gt;&gt;`</returns>,2
\A>(this,\,2
`TryOptionAsync&lt;TryOptionAsync&lt;B&gt;&gt;`,2
attempt(p),2
<--,2
`TryOptionAsync&lt;Try&lt;B&gt;&gt;`,2
subtrahend),2
PString,2
`TryAsync&lt;Set&lt;A&gt;&gt;`</returns>,2
`Try&lt;Option&lt;B&gt;&gt;`,2
year,2
\ArgumentNullException("\info"\);\,2
alternatives,2
\object,\,2
`IEnumerable&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
Do(CH,2
`Option&lt;TryOption&lt;B&gt;&gt;`,2
\EitherUnsafeAsync<A,\,2
\name="\PRED"\>A\,2
\table,\,2
\t2,\,2
keywords,2
\name="\FAIL"\></typeparam>\,2
\Monad<Env,\,2
worst,2
Floating<A>,2
`OptionAsync&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
`fromList`,2
`TryAsync&lt;TryOptionAsync&lt;B&gt;&gt;`,2
ability,2
stored.</typeparam>,2
\parameter,\,2
'comma',2
input.This,2
<returns>`Arr&lt;Set&lt;A&gt;&gt;`</returns>,2
Hours(double,2
<returns>`OptionAsync&lt;TryAsync&lt;B&gt;&gt;`</returns>,2
`OptionAsync&lt;TryOption&lt;B&gt;&gt;`,2
\Assert.Equal(first,\,2
writes,2
\`append(p1,\,2
Nullable<T>,2
TryOptionAsync&lt;B&gt;&gt;`</returns>,2
<returns>`Try&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
smarter,2
\name="\value"\>OptionUnsafe</param>\,2
consumes,2
\binary("\-"\,\,2
<returns>`IEnumerable&lt;TryOption&lt;B&gt;&gt;`</returns>,2
<returns>`TryOption&lt;OptionUnsafe&lt;B&gt;&gt;`</returns>,2
\expression"\)\,2
`OptionAsync&lt;Lst&lt;B&gt;&gt;`,2
\patch,\,2
with:,2
`OptionAsync&lt;Option&lt;B&gt;&gt;`,2
`Try&lt;Task&lt;A&gt;&gt;`</returns>,2
'Monoid',2
Essentially,2
<returns>`Seq&lt;Arr&lt;A&gt;&gt;`</returns>,2
column,2
`Arr&lt;Arr&lt;B&gt;&gt;`,2
expecting,2
\!equals<EQ,\,2
`Try&lt;Try&lt;B&gt;&gt;`,2
<returns>`Task&lt;Arr&lt;B&gt;&gt;`</returns>,2
\binary("\+"\,\,2
`TryOption&lt;Option&lt;B&gt;&gt;`,2
ignores,2
\name="\value"\>Wrapped\,2
zerp,2
behaves,2
\chaini(ps,\,2
\OptionAsyncal,\,2
<returns>`Seq&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
lhs.Product(rhs);,2
<returns>`Lst&lt;Set&lt;A&gt;&gt;`</returns>,2
Serialise,2
<returns>`HashSet&lt;Try&lt;B&gt;&gt;`</returns>,2
<returns>`IEnumerable&lt;Try&lt;B&gt;&gt;`</returns>,2
\`q`,\,2
`HashSet&lt;TryOption&lt;B&gt;&gt;`,2
(base,2
\name="\Fail"\>Predicate</param>\,2
<returns>`HashSet&lt;Seq&lt;B&gt;&gt;`</returns>,2
`TryOption&lt;Arr&lt;B&gt;&gt;`,2
\B>(Writer<MonoidW,\,2
\State,\,2
\name="\SuccessValue"\>Value\,2
Delete,2
\name="\fc"\>Projection\,2
`Task&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
<returns>`TryOptionAsync&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
`Seq&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
\documents,\,2
l,2
Millimeter,2
\equivalent,\,2
<returns>`Set&lt;Set&lt;B&gt;&gt;`</returns>,2
\buildExpressionParser(table,term)\,2
OptionUnsafe<A>,2
`OptionUnsafe&lt;Set&lt;B&gt;&gt;`,2
<returns>`TryOptionAsync&lt;TryAsync&lt;B&gt;&gt;`</returns>,2
DO,2
return:,2
non-parametric,2
example),2
R>,2
It's,2
\binary("\*"\,\,2
6);,2
\TryOptionAsync,\,2
\name="\e"\></param>\,2
MA</returns>,2
<returns>`OptionUnsafe&lt;Option&lt;A&gt;&gt;`</returns>,2
<returns>Subtracted,2
\Equals<EQ,\,2
<returns>`TryOptionAsync&lt;Set&lt;B&gt;&gt;`</returns>,2
handles,2
<returns>`Seq&lt;Set&lt;B&gt;&gt;`</returns>,2
<returns>`IEnumerable&lt;Seq&lt;B&gt;&gt;`</returns>,2
\d)),\,2
https://github.com/louthy/language-ext/issues/64,2
\RunAsync(Func<Unit,\,2
O(mn),2
greatest,2
`IEnumerable&lt;HashSet&lt;B&gt;&gt;`,2
breakpoints,2
shift,2
\ordering,\,2
<returns>`OptionAsync&lt;Option&lt;B&gt;&gt;`</returns>,2
\name="\a"\>Value\,2
<returns>`OptionUnsafe&lt;TryOption&lt;A&gt;&gt;`</returns>,2
`TryOptionAsync&lt;Lst&lt;B&gt;&gt;`,2
checks,2
<returns>`TryOptionAsync&lt;Option&lt;B&gt;&gt;`</returns>,2
validate,2
`Lst&lt;Option&lt;B&gt;&gt;`,2
`Option&lt;Arr&lt;B&gt;&gt;`,2
escape,2
\name="\value"\>Try\,2
'longest,2
`TryOption&lt;Task&lt;A&gt;&gt;`</returns>,2
bool,2
\name="\RRet"\>Success\,2
x.Cons(y);,2
\name="\S"\>Type\,2
concatenate</param>,2
c.Cons(cs),2
<returns>`TryOption&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
that's,2
easier,2
Bottom</exception>,2
come,2
transformers,2
own,2
\EitherAsync,\,2
NUM,2
definitions,2
clocks,2
\"\t"\\,2
implemented,2
never,2
`Set&lt;Task&lt;A&gt;&gt;`</returns>,2
compatible,2
'-',2
\int>(x,\,2
`1`,2
ver2,2
associate,2
\typeclass,\,2
\name="\Out"\>The\,2
testing,2
<returns>`Arr&lt;TryOption&lt;A&gt;&gt;`</returns>,2
O(n,2
v,2
\sepBy(p,sep)\,2
hack,2
e),2
Assert.True(res.LiftT(),2
`TryOptionAsync&lt;IEnumerable&lt;B&gt;&gt;`,2
involved,2
\name="\LeftAsync"\>Predicate</param>\,2
`Arr&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
freeing,2
lhs.Plus(rhs);,2
Given,2
<returns>`OptionUnsafe&lt;Set&lt;B&gt;&gt;`</returns>,2
`IEnumerable&lt;Arr&lt;B&gt;&gt;`,2
2;,2
<returns>`Option&lt;Option&lt;B&gt;&gt;`</returns>,2
Operator.Postfix<int>(from,2
<returns>`Seq&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
<returns>`IEnumerable&lt;Try&lt;A&gt;&gt;`</returns>,2
`Arr&lt;OptionUnsafe&lt;B&gt;&gt;`,2
TryAsync&lt;B&gt;&gt;`</returns>,2
<returns>`TryAsync&lt;TryAsync&lt;B&gt;&gt;`</returns>,2
X,2
\MA,\,2
Don't,2
7*inch;,2
deriving,2
<returns>`Arr&lt;Try&lt;A&gt;&gt;`</returns>,2
\10,000\,2
parsed.</returns>,2
`TryOption&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
identifier(for,2
<returns>`TryAsync&lt;OptionAsync&lt;B&gt;&gt;`</returns>,2
newline,2
meerr,2
FailValue,2
`L`,2
<returns>`Lst&lt;Arr&lt;B&gt;&gt;`</returns>,2
OrdOpt,2
\Some(List(1,\,2
Monads,2
<returns>`OptionAsync&lt;Lst&lt;B&gt;&gt;`</returns>,2
Maybe,2
synchronously,2
`State`),2
carriage-return,2
`TryOptionAsync&lt;Seq&lt;B&gt;&gt;`,2
`TryAsync&lt;TryAsync&lt;B&gt;&gt;`,2
`OptionAsync&lt;OptionAsync&lt;B&gt;&gt;`,2
\apply(inverse(diff(e,\,2
`TryOption&lt;Set&lt;B&gt;&gt;`,2
`Arr&lt;Lst&lt;B&gt;&gt;`,2
`IEnumerable&lt;Set&lt;B&gt;&gt;`,2
tr.Match&lt;string&gt;(),2
<returns>`IEnumerable&lt;OptionUnsafe&lt;B&gt;&gt;`</returns>,2
Some</param>,2
<returns>`OptionUnsafe&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
<returns>`Arr&lt;Option&lt;B&gt;&gt;`</returns>,2
'notFollowedBy',2
\name="\NUM"\>Add\,2
Patch.empty,2
recognizing,2
strong,2
<returns>`OptionUnsafe&lt;HashSet&lt;B&gt;&gt;`</returns>,2
Task&lt;B&gt;&gt;`</returns>,2
Option:,2
anyChar,2
loaded,2
<returns>`Arr&lt;Seq&lt;A&gt;&gt;`</returns>,2
Message,2
`TryOptionAsync&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
Memo,2
succeeded,2
<returns>`Task&lt;HashSet&lt;B&gt;&gt;`</returns>,2
\name="\expected"\>What\,2
<returns>`Seq&lt;Option&lt;B&gt;&gt;`</returns>,2
\operation,\,2
Success(),2
`TryOptionAsync&lt;Seq&lt;A&gt;&gt;`</returns>,2
b),2
OptionAsyncs,2
monad;,2
`Seq&lt;Task&lt;A&gt;&gt;`</returns>,2
mma),2
\applicable(diff(a,\,2
second);,2
anonymous,2
<returns>`IEnumerable&lt;Arr&lt;B&gt;&gt;`</returns>,2
'Data.Foldable.Foldable',2
negate),2
<returns>HSet</returns>,2
\Lst<int>>(List(1,\,2
successor,2
`TryOptionAsync&lt;Set&lt;A&gt;&gt;`</returns>,2
`Lst&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
composed,2
<returns>`TryAsync&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
(Lst,2
Kilometer,2
right-associative,2
Negates,2
`Lst&lt;Lst&lt;B&gt;&gt;`,2
`IEnumerable&lt;IEnumerable&lt;B&gt;&gt;`,2
pred,2
simpler,2
shameless,2
<returns>`Arr&lt;Try&lt;B&gt;&gt;`</returns>,2
resolve,2
<returns>`Task&lt;OptionAsync&lt;B&gt;&gt;`</returns>,2
\either(p,q)\,2
<returns>`OptionAsync&lt;Try&lt;B&gt;&gt;`</returns>,2
`Set&lt;Try&lt;B&gt;&gt;`,2
`TryAsync&lt;Option&lt;A&gt;&gt;`</returns>,2
\prefix("\-"\,negate),\,2
`TryAsync&lt;Seq&lt;A&gt;&gt;`</returns>,2
probably,2
None(Func),2
<returns>`OptionAsync&lt;Task&lt;B&gt;&gt;`</returns>,2
\EitherAsync<A,\,2
`Set&lt;Set&lt;B&gt;&gt;`,2
whichever,2
\ratio,\,2
aggregation,2
holding,2
showable,2
\Func<int,int,int>\,2
(i.e.,2
System.Byte,2
creates,2
maintains,2
\Assert.True(res2.LiftT("\World"\).IsNone);\,2
\List.span(List(1,2,3,4,1,2,3,4),\,2
time-span,2
distinguish,2
<returns>`TryOption&lt;Arr&lt;B&gt;&gt;`</returns>,2
response,2
<returns>`HashSet&lt;HashSet&lt;A&gt;&gt;`</returns>,2
\name="\SUCCESS"\></typeparam>\,2
<returns>`OptionUnsafe&lt;Seq&lt;B&gt;&gt;`</returns>,2
-3),2
<returns>`Try&lt;OptionUnsafe&lt;B&gt;&gt;`</returns>,2
(start),2
\default(MONADB).BindReturn((output1,\,2
double-dispatch,2
<returns>`TryAsync&lt;TryOption&lt;B&gt;&gt;`</returns>,2
\name="\taskA"\>Task\,2
\name="\TR"\>Success</typeparam>\,2
`TryAsync&lt;Task&lt;A&gt;&gt;`</returns>,2
collects,2
`OptionUnsafe&lt;HashSet&lt;B&gt;&gt;`,2
<returns>`Lst&lt;Seq&lt;A&gt;&gt;`</returns>,2
TryGetValue,2
\OptionUnsafe,\,2
<returns>`Lst&lt;Set&lt;B&gt;&gt;`</returns>,2
\name="\outputma"\>Output\,2
'sum',2
<returns>Set</returns>,2
Task<Try<A>>,2
Daylight,2
SelectMany,2
<returns>`Seq&lt;Try&lt;B&gt;&gt;`</returns>,2
ranges,2
<returns>`TryOption&lt;Seq&lt;A&gt;&gt;`</returns>,2
`IEnumerable&lt;Seq&lt;B&gt;&gt;`,2
\actions,\,2
<returns>`TryOption&lt;Option&lt;A&gt;&gt;`</returns>,2
Options,2
\append<TInteger,\,2
easy,2
\A>(a,\,2
Operator.Infix<int>(,2
<remarks>Differs,2
`OptionAsync&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
`Arr&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
\Try,\,2
'whiteSpace',2
tryfun((),2
<returns>`Lst&lt;Try&lt;A&gt;&gt;`</returns>,2
`Task&lt;Arr&lt;B&gt;&gt;`,2
job,2
`Try&lt;Arr&lt;B&gt;&gt;`,2
<returns>`OptionAsync&lt;Arr&lt;B&gt;&gt;`</returns>,2
`TryAsync&lt;Try&lt;A&gt;&gt;`</returns>,2
needs!),2
1048576L;,2
`OptionUnsafe&lt;Task&lt;A&gt;&gt;`</returns>,2
`O(k,2
false);,2
diverging,2
bytes,2
Unexpect,2
Left:,2
occurs,2
internally,2
closely),2
(ordinal),2
\name="\value"\>Items\,2
`MA`</returns>,2
<returns>`OptionUnsafe&lt;OptionUnsafe&lt;A&gt;&gt;`</returns>,2
<returns>`TryAsync&lt;TryOptionAsync&lt;B&gt;&gt;`</returns>,2
`OptionAsync&lt;Task&lt;A&gt;&gt;`</returns>,2
<returns>`HashSet&lt;TryOption&lt;A&gt;&gt;`</returns>,2
re-wrap</param>,2
QueT,2
ASCII,2
<returns>`Arr&lt;HashSet&lt;A&gt;&gt;`</returns>,2
<returns>`OptionUnsafe&lt;Try&lt;A&gt;&gt;`</returns>,2
\name="\EqA"\></typeparam>\,2
`Lst&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
braces,2
across,2
`Try&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
versions,2
[Pure],2
<returns>`Lst&lt;HashSet&lt;B&gt;&gt;`</returns>,2
\sepEndBy1(p,sep)\,2
\name="\FailValue"\>Value\,2
\chainl(p,op,x)\,2
\Assert.Equal(SomeUnsafe(7),\,2
/predictive/,2
write:,2
Restore,2
\default(MonoidW).Empty(),\,2
'attempt',2
\name="\T"\>Target\,2
`EitherUnsafe`,2
`Try&lt;Lst&lt;B&gt;&gt;`,2
\output1,\,2
\binary("\/"\,\,2
zeroleft,2
due,2
cost,2
Error,2
_>,2
(zero),2
<returns>`Set&lt;Lst&lt;A&gt;&gt;`</returns>,2
`Patch.applicable`),2
\name="\A"\>\,2
\),\,2
`T`,2
`Monoid`,2
lack,2
turn,2
Replaces,2
<returns>`TryOptionAsync&lt;Try&lt;B&gt;&gt;`</returns>,2
<returns>`Option&lt;HashSet&lt;B&gt;&gt;`</returns>,2
<returns>`TryOptionAsync&lt;Lst&lt;B&gt;&gt;`</returns>,2
OptionT,2
\2"\);\,2
\name="\FC"\>Type\,2
<returns>`Task&lt;TryOptionAsync&lt;B&gt;&gt;`</returns>,2
scenarios,2
defines,2
chars,2
`Task&lt;Lst&lt;A&gt;&gt;`</returns>,2
Patches,2
-2,2
optionalArray(p),2
Writer's,2
<returns>`TryAsync&lt;Set&lt;B&gt;&gt;`</returns>,2
`Option&lt;Try&lt;B&gt;&gt;`,2
`Task&lt;Task&lt;A&gt;&gt;`</returns>,2
`TryAsync&lt;Try&lt;B&gt;&gt;`,2
\name="\clauses"\>Clauses\,2
<returns>`Seq&lt;HashSet&lt;B&gt;&gt;`</returns>,2
`Task&lt;TryOption&lt;B&gt;&gt;`,2
performed,2
\name="\fc"\>Third\,2
Assert.True(false),2
\name="\Success"\>Function\,2
integers,2
`Task&lt;OptionUnsafe&lt;B&gt;&gt;`,2
/without,2
consumer,2
<returns>`TryOption&lt;TryOption&lt;B&gt;&gt;`</returns>,2
`Task&lt;IEnumerable&lt;B&gt;&gt;`,2
https://github.com/louthy/language-ext/issues/242,2
1);,2
Neutral,2
sensitivity,2
`Arr&lt;TryOption&lt;B&gt;&gt;`,2
`Task&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
`toList`,2
\diff(d,\,2
`OptionAsync&lt;TryOptionAsync&lt;B&gt;&gt;`,2
`OptionUnsafe&lt;IEnumerable&lt;B&gt;&gt;`,2
`OptionUnsafe&lt;Option&lt;B&gt;&gt;`,2
c1(j),2
semigroup,2
\signs,\,2
`Task&lt;Try&lt;A&gt;&gt;`</returns>,2
assoc),2
\ChoiceUnsafeAsync<CH,\,2
<returns>`OptionAsync&lt;Seq&lt;B&gt;&gt;`</returns>,2
string</param>,2
Binary,2
Shifts,2
Sets,2
<example>For,2
actions,2
VectorClock</param>,2
someone,2
loop,2
<returns>`HashSet&lt;Lst&lt;B&gt;&gt;`</returns>,2
`Task&lt;TryOption&lt;A&gt;&gt;`</returns>,2
'octal',2
\name="\valuePromise"\>The\,2
report</returns>,2
\name="\Success"\>Action\,2
minimal,2
A>(y),2
<returns>Parsed,2
`TryAsync&lt;Arr&lt;A&gt;&gt;`</returns>,2
halves,2
optional(p),2
Common,2
hour,2
<returns>`Try&lt;Set&lt;A&gt;&gt;`</returns>,2
`OptionAsync&lt;Task&lt;B&gt;&gt;`,2
`Lst&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
<returns>`Seq&lt;Arr&lt;B&gt;&gt;`</returns>,2
`TryAsync&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
`TryAsync&lt;IEnumerable&lt;B&gt;&gt;`,2
BindReturn(Unit,2
<returns>`TryOptionAsync&lt;OptionUnsafe&lt;B&gt;&gt;`</returns>,2
<returns>`OptionUnsafe&lt;Seq&lt;A&gt;&gt;`</returns>,2
double-precision,2
<returns>`Task&lt;Seq&lt;B&gt;&gt;`</returns>,2
<returns>`Arr&lt;Option&lt;A&gt;&gt;`</returns>,2
`p1`,2
`TryOptionAsync&lt;TryAsync&lt;B&gt;&gt;`,2
`OptionAsync&lt;Seq&lt;B&gt;&gt;`,2
<returns>`TryOptionAsync&lt;HashSet&lt;B&gt;&gt;`</returns>,2
`p2`,2
Applying,2
<returns>`Option&lt;Arr&lt;B&gt;&gt;`</returns>,2
<returns>`TryOption&lt;Lst&lt;A&gt;&gt;`</returns>,2
`HashSet&lt;Seq&lt;B&gt;&gt;`,2
wake,2
private,2
<returns>`OptionUnsafe&lt;TryOption&lt;B&gt;&gt;`</returns>,2
good,2
`OptionAsync&lt;Arr&lt;B&gt;&gt;`,2
user,2
multiplied,2
combinator:,2
Data,2
minuend),2
letterOrDigit,2
\name="\MonoidError"\>Monoid\,2
\name="\ma"\>Option\,2
`Set&lt;TryOptionAsync&lt;A&gt;&gt;`</returns>,2
\"\(50\,2
whenever,2
<returns>`TryAsync&lt;Task&lt;B&gt;&gt;`</returns>,2
`outputma`,2
\chainr1(p,op)\,2
bias,2
`Arr&lt;HashSet&lt;B&gt;&gt;`,2
`TryOptionAsync&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
\name="\message"\>Exception\,2
<returns>`Task&lt;Set&lt;B&gt;&gt;`</returns>,2
front,2
`Seq&lt;Option&lt;B&gt;&gt;`,2
50,2
`TryOptionAsync&lt;Lst&lt;A&gt;&gt;`</returns>,2
Num<A>,2
<returns>`Lst&lt;Lst&lt;A&gt;&gt;`</returns>,2
bool),2
N,2
\OptionAsync,\,2
Meter,2
`Option&lt;OptionUnsafe&lt;B&gt;&gt;`,2
`TryOptionAsync&lt;HashSet&lt;B&gt;&gt;`,2
`Arr&lt;Try&lt;B&gt;&gt;`,2
\name="\U"\>First\,2
<returns>`Option&lt;Lst&lt;A&gt;&gt;`</returns>,2
\applicatives,\,2
\Reader<int,\,2
\Seq.span(List(1,2,3),\,2
Resolve,2
<returns>`Option&lt;Seq&lt;A&gt;&gt;`</returns>,2
`Set&lt;IEnumerable&lt;B&gt;&gt;`,2
both),2
\name="\state"\>State\,2
`TryAsync&lt;Lst&lt;A&gt;&gt;`</returns>,2
<returns>`IEnumerable&lt;Arr&lt;A&gt;&gt;`</returns>,2
idea,2
n),2
Mile,2
evalation,2
\between(open,close,p)\,2
_composition_,2
non-backtracking,2
`Seq&lt;Seq&lt;B&gt;&gt;`,2
'hexadecimal',2
memory-leak,2
\`take`,\,2
cryptographically,2
\name="\V"\>Value</typeparam>\,2
\Note,\,2
<returns>`Set&lt;Option&lt;A&gt;&gt;`</returns>,2
<returns>`OptionUnsafe&lt;Set&lt;A&gt;&gt;`</returns>,2
`TryOptionAsync&lt;HashSet&lt;A&gt;&gt;`</returns>,2
varies,2
credit,2
\name="\output"\>Output</param>\,2
properties</returns>,2
`Set&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
simple,2
\buildExpressionParser(table,term).label("\expression"\)\,2
<returns>`IEnumerable&lt;Set&lt;A&gt;&gt;`</returns>,2
actual,2
`Task&lt;Try&lt;B&gt;&gt;`,2
to:,2
Position,2
wish,2
comparable,2
\(TInt,\,2
constraints,2
b)</typeparam>,2
`Arr&lt;IEnumerable&lt;B&gt;&gt;`,2
fledged,2
<returns>`Task&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
<returns>EitherUnsafe</returns>,2
\'Edit',\,2
c2(j),2
monad.The,2
`HashSet&lt;Set&lt;B&gt;&gt;`,2
undesirable,2
'zero',2
`Lst&lt;TryOption&lt;B&gt;&gt;`,2
\endBy(p,sep)\,2
--2,2
`IEnumerable&lt;Lst&lt;B&gt;&gt;`,2
\(TFloat,\,2
defined.</typeparam>,2
\Out,\,2
nq)`,2
<returns>`Set&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
<returns>`TryAsync&lt;Seq&lt;B&gt;&gt;`</returns>,2
mb();,2
E,2
FailMap,2
\name="\queue"\>Queue\,2
<returns>`Set&lt;Lst&lt;B&gt;&gt;`</returns>,2
\name="\seq"\>Enumerable\,2
Enumerator,2
\name="\EQ"\>Eq<B>\,2
didn't,2
\items"\),\,2
\div,\,2
`IEnumerable&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
\name="\SuccessMap"\>Function\,2
\instance,\,2
value/state,2
\name="\count"\>The\,2
`OptionAsync&lt;IEnumerable&lt;B&gt;&gt;`,2
<returns>`Seq&lt;Seq&lt;B&gt;&gt;`</returns>,2
(`Patch.composable`,2
SuccessValue,2
<returns>`IEnumerable&lt;Lst&lt;A&gt;&gt;`</returns>,2
`Seq&lt;Lst&lt;B&gt;&gt;`,2
`Task&lt;TryOptionAsync&lt;B&gt;&gt;`,2
`TryOption&lt;HashSet&lt;B&gt;&gt;`,2
\name="\value"\>Error\,2
\name="\f"\>A\,2
(`OptionUnsafe<T>`),2
De-serialise,2
OO,2
\name="\T"\>Alternative\,2
\"\let"\\,2
<returns>`OptionUnsafe&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
<returns>`IEnumerable&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
<returns>`HashSet&lt;Try&lt;A&gt;&gt;`</returns>,2
\name="\V"\>Second\,2
<returns>`TryOptionAsync&lt;Arr&lt;B&gt;&gt;`</returns>,2
Any,2
`TryAsync&lt;TryOption&lt;B&gt;&gt;`,2
Enumerables,2
<returns>`IEnumerable&lt;Set&lt;B&gt;&gt;`</returns>,2
`Lst&lt;OptionUnsafe&lt;B&gt;&gt;`,2
Some(head)</returns>,2
one's,2
`MWriter`),2
copying,2
<returns>`TryOptionAsync&lt;Seq&lt;B&gt;&gt;`</returns>,2
`Set&lt;TryOption&lt;B&gt;&gt;`,2
0);,2
`HashSet&lt;Lst&lt;B&gt;&gt;`,2
\Task,\,2
info,2
WrappedMapTest(),2
<returns>`Try&lt;IEnumerable&lt;B&gt;&gt;`</returns>,2
Listen,2
\apply(diff(a,\,2
\chainl1(p,op)\,2
Associative,2
precendence,2
`TryOptionAsync&lt;Set&lt;B&gt;&gt;`,2
`Task&lt;TryAsync&lt;B&gt;&gt;`,2
<returns>Alternative,2
\"\lexical"\,\,2
\equal,\,2
Wagner-Fischer,2
MonadAsync,2
_then_,2
fields,2
`Task&lt;OptionUnsafe&lt;A&gt;&gt;`</returns>,2
(await,2
\!equals<EqString,\,2
x.ToLower());,2
`Option&lt;HashSet&lt;B&gt;&gt;`,2
`TryOptionAsync&lt;Arr&lt;B&gt;&gt;`,2
\name="\FAB"\>Type\,2
optionalList(p),2
f(Result),2
type-system's,2
\etc.),\,2
<returns>`HashSet&lt;Seq&lt;A&gt;&gt;`</returns>,2
Years,2
\relation),\,2
discriminated,2
`TryOptionAsync&lt;OptionUnsafe&lt;A&gt;&gt;`</returns>,2
many(letterOrDigit),2
<returns>`IEnumerable&lt;HashSet&lt;A&gt;&gt;`</returns>,2
Subtracts,2
\name="\B"\>Match\,2
best,2
state</typeparam>,2
respectively,2
<returns>`HashSet&lt;Arr&lt;A&gt;&gt;`</returns>,2
(s,2
`Set&lt;HashSet&lt;B&gt;&gt;`,2
Revision,2
`TryAsync&lt;Set&lt;B&gt;&gt;`,2
\name="\key"\></param>\,2
<returns>Result</returns>,2
complement,2
major,2
<returns>`Seq&lt;TryOption&lt;B&gt;&gt;`</returns>,2
<returns>`TryOption&lt;HashSet&lt;A&gt;&gt;`</returns>,2
program,2
semi,2
\Arr,\,2
\TDecimal,\,2
positional,2
`Try&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
However,2
MonadPlus,2
\assoc,\,2
`TryOption&lt;IEnumerable&lt;B&gt;&gt;`,2
transaction,2
<returns>`Task&lt;Option&lt;B&gt;&gt;`</returns>,2
`HashSet&lt;OptionAsync&lt;A&gt;&gt;`</returns>,2
(with,2
<returns>`Option&lt;TryOption&lt;A&gt;&gt;`</returns>,2
`Seq&lt;Arr&lt;B&gt;&gt;`,2
<returns>`Option&lt;HashSet&lt;A&gt;&gt;`</returns>,2
certain,2
optionalSeq(p),2
`TryAsync&lt;IEnumerable&lt;A&gt;&gt;`</returns>,2
`TryOptionAsync&lt;Option&lt;B&gt;&gt;`,2
`Task&lt;TryAsync&lt;A&gt;&gt;`</returns>,2
\name="\NUM"\>Subtract\,2
ma();,2
<returns>`OptionAsync&lt;OptionUnsafe&lt;B&gt;&gt;`</returns>,2
incr),2
real,2
\endBy1(p,sep)\,2
